data_num,MQ7,MQ2,MQ4,MQ5,MQ5,MQ3,Label
2810,191,81,103,88,86,157,3
2811,191,83,103,88,90,156,3
2812,191,82,105,91,85,157,3
2813,191,83,103,88,90,158,3
2814,191,83,103,90,86,158,3
2815,191,83,103,88,86,157,3
2816,191,83,102,87,85,157,3
2817,192,82,104,88,86,157,3
2818,191,83,103,88,86,157,3
2819,191,83,103,88,85,157,3
2820,191,83,104,88,88,157,3
2821,191,83,103,88,86,157,3
2822,191,83,103,88,86,157,3
2823,191,83,103,88,85,156,3
2824,191,82,107,87,86,156,3
2825,191,83,103,88,86,156,3
2826,192,82,103,89,86,158,3
2827,191,83,103,87,85,156,3
2828,191,83,102,88,86,156,3
2829,191,83,103,88,86,156,3
2830,191,85,103,89,86,156,3
2831,191,83,104,88,86,156,3
2832,190,83,104,88,85,157,3
2833,190,83,103,88,85,157,3
2834,190,83,103,88,86,156,3
2835,190,85,104,90,86,156,3
2836,190,81,103,89,86,156,3
2837,191,84,104,88,86,156,3
2838,190,82,104,87,86,156,3
2839,190,83,104,88,86,156,3
2840,190,83,104,89,87,158,3
2841,190,83,104,89,86,156,3
2842,1?0,83,102,88,86,155,3
2843,191,83,104,88,86,156,3
2844,190,82,103,88,86,156,3
2845,190,82,104,88,86,155,3
2846,191,83,104,88,87,155,3
2847,190,83,103,88,85,156,3
2848,190,83,105,88,87,155,3
2849,191,83,103,88,85,156,3
2850,191,82,104,87,86,155,3
2851,190,83,103,88,86,156,3
2852,191,83,103,89,86,156,3
2853,191,83,103,88,86,155,3
2854,191,83,102,88,84,155,3
2855,192,85,103,88,86,156,3
2856,191,83,102,88,85,155,3
2857,190,82,103,87,86,155,3
2858,191,83,103,89,86,155,3
2859,190,83,104,89,86,157,3
2860,191,83,104,88,85,155,3
2861,191,83,104,89,86,155,3
2862,191,83,106,88,89,155,3
2863,191,83,102,89,85,155,3
2864,191,81,103,88,86,155,3
2865,191,83,103,89,86,155,3
2866,191,83,104,88,86,154,3
2867,191,83,108,88,88,154,3
2868,191,83,105,89,85,155,3
2869,191,82,104,87,86,154,3
2870,191,84,103,88,86,154,3
2871,191,81,103,92,85,156,3
2872,191,83,104,88,86,154,3
2873,192,83,104,88,85,154,3
2874,191,84,103,88,86,155,3
2875,191,84,104,91,86,155,3
2876,191,83,103,88,86,155,3
2877,191,83,102,89,86,154,3
2878,191,83,104,88,85,154,3
2879,191,83,104,89,88,154,3
2880,192,83,103,89,85,155,3
2881,191,83,105,89,88,154,3
2882,191,83,103,88,85,154,3
2883,192,82,103,87,86,155,3
2884,191,83,104,89,86,155,3
2885,192,83,103,89,85,155,3
2886,192,83,104,88,85,153,3
2887,191,83,102,89,86,154,3
2888,194,83,106,89,86,155,3
2889,192,83,102,88,86,153,3
2890,192,81,104,89,86,154,3
2891,191,83,103,88,86,154,3
2892,192,83,103,89,86,154,3
2893,192,83,104,89,88,154,3
2894,191,82,103,89,85,154,3
2895,192,82,103,87,86,154,3
2896,192,83,104,88,85,154,3
2897,192,82,103,89,85,155,3
2898,192,84,103,89,85,154,3
2899,192,83,103,89,86,154,3
2900,192,83,104,88,86,154,3
2901,192,83,104,90,86,155,3
2902,193,83,105,88,86,152,3
2903,192,83,102,88,86,154,3
2904,192,82,103,88,86,154,3
2905,192,83,104,88,86,154,3
2906,192,82,103,89,85,154,3
2907,193,83,104,89,88,154,3
2908,192,83,104,89,85,153,3
2909,192,82,104,87,86,154,3
2910,192,83,103,92,86,153,3
2911,192,83,104,89,86,155,3
2912,192,83,103,88,86,153,3
2913,192,82,102,88,90,153,3
2914,193,83,103,88,87,154,3
2915,193,83,102,88,86,154,3
2916,193,83,104,89,86,154,3
2917,192,83,103,89,86,154,3
2918,193,83,104,88,86,154,3
2919,193,83,105,89,88,154,3
2920,192,83,103,89,85,154,3
2921,193,82,103,87,86,154,3
2922,193,84,103,88,86,156,3
2923,192,81,103,89,86,155,3
2924,192,83,104,88,86,154,3
2925,192,82,103,89,85,153,3
2926,192,83,104,88,86,154,3
2927,192,83,102,89,86,154,3
2928,193,83,104,89,86,154,3
2929,192,83,104,89,86,154,3
2930,192,83,104,89,86,154,3
2931,192,83,103,88,86,152,3
2932,192,83,104,89,86,153,3
2933,192,85,104,88,87,153,3
2934,192,83,104,93,85,153,3
2935,192,82,104,87,85,153,3
2936,192,84,104,89,86,153,3
2937,192,81,104,89,86,154,3
2938,192,83,103,89,86,153,3
2939,192,82,104,89,86,153,3
2940,191,83,105,89,88,153,3
2941,191,83,104,89,86,154,3
2942,192,83,103,89,86,153,3
2943,192,83,102,88,86,156,3
2944,194,83,104,89,88,154,3
2945,191,83,104,89,86,153,3
2946,192,84,103,87,88,153,3
2947,191,84,107,89,86,154,3
2948,191,83,103,89,86,155,3
2949,191,83,104,89,86,155,3
2950,191,85,104,90,86,154,3
2951,191,81,103,89,86,153,3
2952,190,82,104,89,86,153,3
2953,191,82,104,89,85,153,3
2954,191,83,104,88,86,154,3
2955,191,84,104,90,86,154,3
2956,191,83,103,88,86,153,3
2957,191,83,102,89,86,153,3
2958,191,81,104,89,85,153,3
2959,191,85,104,89,86,154,3
2960,191,83,104,89,86,154,3
2961,191,85,104,89,86,153,3
2962,191,83,102,89,86,153,3
2963,190,83,108,89,88,153,3
2964,190,83,103,89,85,153,3
2965,190,82,104,87,86,153,3
2966,192,84,103,89,86,153,3
2967,190,82,103,87,85,153,3
2968,190,83,103,89,86,153,3
2969,191,83,104,89,85,153,3
2970,190,83,104,90,86,156,3
2971,190,83,104,91,86,154,3
2972,190,82,103,89,85,154,3
2973,190,83,102,89,86,153,3
2974,191,83,104,89,86,153,3
2975,191,83,104,88,86,153,3
2976,191,83,103,89,85,153,3
2977,190,83,104,89,87,153,3
2978,190,83,103,88,85,154,3
2979,190,82,104,88,86,152,3
2980,190,85,103,90,86,153,3
2981,190,81,103,89,86,153,3
2982,190,83,102,89,86,153,3
2983,191,83,103,88,86,153,3
2984,191,82,103,89,86,154,3
2985,190,83,103,90,86,155,3
2986,190,83,103,88,86,153,3
2987,190,84,104,88,86,153,3
2988,191,83,103,89,86,153,3
2989,190,86,101,91,85,154,3
2990,192,82,104,89,86,153,3
2991,191,84,104,89,85,153,3
2992,191,85,103,90,86,156,3
2993,193,82,104,88,86,154,3
2994,191,83,104,89,85,154,3
2995,191,84,104,87,86,154,3
2996,191,85,103,89,86,154,3
2997,191,83,103,89,86,154,3
2998,191,83,104,88,87,154,3
2999,191,86,103,89,85,154,3
3000,191,82,104,88,85,154,3
3001,191,83,104,89,85,154,3
3002,192,83,106,89,86,154,3
3003,191,85,104,89,85,153,3
3004,191,82,103,87,85,154,3
3005,191,83,103,89,86,154,3
3006,191,84,103,92,85,156,3
3007,191,83,104,88,85,153,3
3008,191,83,102,88,86,154,3
3009,192,83,104,88,86,154,3
3010,191,83,102,89,86,154,3
3011,192,81,104,88,86,155,3
3012,191,83,103,88,86,154,3
3013,191,81,103,88,86,155,3
3014,191,83,104,88,87,154,3
3015,192,83,103,88,85,154,3
3016,192,82,104,87,86,154,3
3017,192,84,104,89,86,154,3
3018,192,81,103,88,86,155,3
3019,192,83,103,88,86,154,3
3020,192,83,103,87,86,154,3
3021,192,83,103,88,86,154,3
3022,192,83,103,89,86,154,3
3023,193,82,105,88,86,154,3
3024,192,83,104,88,86,155,3
3025,192,82,103,87,85,154,3
3026,192,83,104,89,86,154,3
3027,192,84,104,89,85,155,3
3028,192,83,104,88,88,155,3
3029,192,83,104,88,85,155,3
3030,192,82,103,87,86,154,3
3031,192,85,103,88,86,154,3
3032,192,81,103,88,86,155,3
3033,192,83,103,88,85,155,3
3034,192,82,103,88,86,155,3
3035,192,86,104,88,88,154,3
3036,192,83,102,88,84,155,3
3037,192,85,103,89,86,153,3
3038,192,83,102,88,86,155,3
3039,193,82,104,88,86,155,3
3040,192,83,104,89,86,155,3
3041,192,83,104,88,85,155,3
3042,192,82,104,88,86,155,3
3043,192,84,104,90,86,156,3
3044,192,83,104,88,86,155,3
3045,192,85,103,93,86,154,3
3046,192,81,104,88,85,155,3
3047,191,83,103,88,87,155,3
3048,192,83,103,88,85,155,3
3049,191,84,103,88,86,154,3
3050,191,85,104,89,85,156,3
3051,191,81,104,89,86,155,3
3052,191,83,103,88,86,155,3
3053,190,83,104,89,86,157,3
3054,190,83,104,86,86,154,3
3055,190,83,103,90,86,157,3
3056,190,83,104,88,86,155,3
3057,189,83,104,88,86,155,3
3058,191,83,104,88,86,155,3
3059,189,83,107,88,87,156,3
3060,189,82,103,88,85,155,3
3061,189,83,104,88,86,154,3
3062,188,83,104,88,85,155,3
3063,188,82,106,89,88,155,3
3064,187,83,103,88,85,155,3
3065,187,84,103,87,86,155,3
3066,187,83,104,88,86,155,3
3067,187,83,103,89,86,155,3
3068,186,83,103,88,86,155,3
3069,186,83,104,88,86,155,3
3070,186,83,106,88,86,155,3
3071,185,84,104,90,86,156,3
3072,186,83,104,88,86,155,3
3073,185,83,104,88,86,155,3
3074,185,83,106,88,86,155,3
3075,184,84,103,88,86,156,3
3076,184,84,104,90,83,156,3
3077,184,84,104,88,86,155,3
3078,184,83,102,87,85,155,3
3079,184,81,104,88,86,155,3
3080,184,83,104,88,86,155,3
3081,183,83,104,88,86,156,3
3082,184,83,104,88,86,155,3
3083,184,83,102,88,86,155,3
3084,186,82,108,90,86,156,3
3085,183,83,104,88,86,155,3
3086,183,82,104,88,86,155,3
3087,183,83,103,88,86,154,3
3088,183,83,104,89,85,155,3
3089,183,83,104,88,88,155,3
3090,183,83,105,91,85,155,3
3091,183,82,104,86,86,154,3
3092,183,83,103,88,86,155,3
3093,183,83,102,88,84,156,3
3094,183,83,104,88,86,155,3
3095,182,83,103,89,85,154,3
3096,183,83,105,89,87,154,3
3097,182,83,102,88,86,154,3
3098,184,83,103,88,86,155,3
3099,182,83,103,88,86,155,3
3100,183,86,103,87,86,157,3
3101,92,51,94,82,86,68,1
3102,92,51,94,82,86,68,1
3103,91,51,94,82,85,68,1
3104,91,50,94,82,86,70,1
3105,91,51,94,82,85,68,1
3106,91,50,94,82,86,68,1
3107,91,50,95,82,88,67,1
3108,91,51,95,83,86,68,1
3109,92,51,94,82,86,68,1
3110,91,54,97,82,85,68,1
3111,90,50,94,83,87,68,1
3112,91,51,94,82,87,67,1
3113,91,51,94,82,87,68,1
3114,91,50,94,82,86,67,1
3115,91,50,94,82,86,67,1
3116,92,54,94,82,86,66,1
3117,93,51,93,82,85,68,1
3118,91,51,94,83,84,67,1
3119,91,50,94,82,86,68,1
3120,91,51,94,82,86,67,1
3121,91,52,94,84,86,68,1
3122,92,52,94,84,86,68,1
3123,92,50,94,82,86,68,1
3124,92,51,94,84,86,68,1
3125,91,52,94,83,86,68,1
3126,92,50,93,82,85,68,1
3127,92,51,94,82,85,68,1
3128,91,50,93,83,85,68,1
3129,92,51,96,82,86,68,1
3130,92,50,94,82,86,67,1
3131,92,51,94,83,86,70,1
3132,92,50,94,83,85,68,1
3133,92,50,94,82,86,67,1
3134,92,50,94,83,86,68,1
3135,92,50,94,83,87,69,1
3136,92,50,94,82,86,68,1
3137,93,50,94,82,86,67,1
3138,91,49,94,81,85,68,1
3139,92,50,94,82,86,68,1
3140,92,50,96,82,87,67,1
3141,92,50,94,81,85,68,1
3142,92,52,92,82,86,68,1
3143,91,50,94,82,86,68,1
3144,92,51,94,82,86,68,1
3145,92,51,94,82,85,67,1
3146,92,50,94,82,86,68,1
3147,92,50,93,82,89,68,1
3148,92,52,94,84,86,68,1
3149,92,50,95,82,84,68,1
3150,93,50,94,82,86,68,1
3151,94,49,94,82,86,68,1
3152,92,47,94,82,86,68,1
3153,93,50,95,86,86,69,1
3154,92,50,94,82,86,68,1
3155,92,50,94,81,86,67,1
3156,91,53,94,82,88,70,1
3157,93,50,95,82,86,68,1
3158,92,51,95,82,86,68,1
3159,92,50,94,82,85,71,1
3160,92,51,93,82,86,67,1
3161,92,51,93,82,86,68,1
3162,92,53,93,82,90,68,1
3163,92,50,94,82,86,68,1
3164,91,50,94,82,86,68,1
3165,91,51,94,82,85,68,1
3166,92,55,94,83,86,68,1
3167,92,51,93,83,85,67,1
3168,92,51,94,82,84,68,1
3169,91,51,94,82,86,68,1
3170,92,52,94,84,85,68,1
3171,91,52,94,83,86,68,1
3172,92,50,94,82,85,68,1
3173,92,51,94,82,86,68,1
3174,92,51,99,84,86,70,1
3175,92,52,95,83,85,68,1
3176,92,51,94,82,84,68,1
3177,92,49,94,82,86,70,1
3178,92,50,94,83,86,68,1
3179,92,50,97,82,85,68,1
3180,92,50,94,82,85,68,1
3181,92,50,94,82,86,67,1
3182,92,50,95,82,86,68,1
3183,92,51,94,82,86,68,1
3184,92,50,95,81,86,68,1
3185,92,49,94,81,86,68,1
3186,92,50,94,87,86,68,1
3187,94,50,96,81,86,67,1
3188,92,51,94,81,86,68,1
3189,92,49,95,81,87,68,1
3190,92,50,95,82,85,67,1
3191,92,50,95,82,86,68,1
3192,92,51,97,83,87,67,1
3193,92,50,95,82,86,68,1
3194,92,51,94,83,86,68,1
3195,92,51,96,83,86,67,1
3196,93,50,95,82,86,68,1
3197,92,49,95,83,86,68,1
3198,94,50,95,82,86,67,1
3199,92,50,95,82,87,68,1
3200,93,50,94,82,85,68,1
3201,92,50,93,82,86,67,1
3202,93,50,96,83,85,67,1
3203,92,49,95,81,86,68,1
3204,92,49,95,81,87,68,1
3205,92,49,95,81,85,67,1
3206,92,50,95,83,86,68,1
3207,92,50,95,82,86,66,1
3208,92,51,97,82,87,67,1
3209,92,50,95,81,86,68,1
3210,92,50,95,82,86,66,1
3211,92,50,96,83,88,67,1
3212,92,51,95,85,86,69,1
3213,91,50,95,84,86,66,1
3214,92,51,95,86,91,71,1
3215,91,51,95,83,86,68,1
3216,92,50,93,82,86,71,1
3217,92,52,95,83,86,72,1
3218,92,49,95,81,86,68,1
3219,92,51,95,83,85,68,1
3220,92,51,95,84,86,70,1
3221,92,50,94,83,86,68,1
3222,92,50,95,83,86,70,1
3223,92,49,95,83,86,68,1
3224,91,50,95,83,86,67,1
3225,92,50,95,82,86,68,1
3226,92,51,95,83,86,68,1
3227,91,51,96,83,88,67,1
3228,92,51,95,82,86,68,1
3229,91,51,94,83,85,68,1
3230,92,55,95,85,85,68,1
3231,92,52,95,82,86,68,1
3232,92,51,93,83,86,68,1
3233,92,51,93,83,86,67,1
3234,92,51,93,82,86,68,1
3235,92,51,94,82,86,68,1
3236,92,53,95,84,86,69,1
3237,92,53,95,83,86,68,1
3238,91,53,95,83,86,67,1
3239,92,53,95,83,86,68,1
3240,92,50,95,83,85,67,1
3241,92,51,94,83,84,68,1
3242,92,52,98,88,90,69,1
3243,92,52,95,85,86,69,1
3244,92,50,94,82,85,68,1
3245,92,51,95,83,86,67,1
3246,92,51,95,84,86,70,1
3247,92,50,95,83,85,68,1
3248,92,51,99,83,86,68,1
3249,92,51,95,83,86,70,1
3250,92,50,94,82,86,68,1
3251,92,50,95,87,86,67,1
3252,92,50,95,83,85,68,1
3253,92,50,95,83,86,68,1
3254,92,51,95,83,86,68,1
3255,92,51,94,82,87,68,1
3256,93,51,94,82,86,70,1
3257,93,51,95,82,86,68,1
3258,92,49,95,83,86,68,1
3259,92,49,94,83,86,68,1
3260,92,50,94,82,86,68,1
3261,92,50,95,83,87,68,1
3262,92,50,95,83,86,68,1
3263,92,50,95,83,86,68,1
3264,92,50,95,86,86,68,1
3265,93,51,95,82,86,68,1
3266,92,49,95,83,86,68,1
3267,92,50,93,82,86,69,1
3268,93,50,95,82,86,67,1
3269,92,50,94,83,87,67,1
3270,93,51,95,83,86,67,1
3271,93,50,96,83,86,67,1
3272,92,49,95,81,86,68,1
3273,92,50,95,82,86,68,1
3274,92,51,97,83,86,67,1
3275,93,50,97,83,87,67,1
3276,92,51,95,81,86,68,1
3277,92,50,95,82,86,68,1
3278,92,50,96,83,88,67,1
3279,91,51,92,83,86,68,1
3280,92,54,95,81,86,68,1
3281,92,51,95,83,87,67,1
3282,93,50,95,83,86,68,1
3283,92,51,95,82,86,72,1
3284,92,51,94,83,85,69,1
3285,92,51,95,82,85,68,1
3286,92,52,94,89,86,69,1
3287,93,50,94,83,86,68,1
3288,92,50,95,82,85,68,1
3289,92,47,94,83,86,69,1
3290,93,51,96,83,85,67,1
3291,92,50,95,82,86,68,1
3292,92,51,95,81,85,67,1
3293,92,52,94,82,86,68,1
3294,92,51,94,83,86,68,1
3295,92,54,95,83,86,68,1
3296,92,51,95,82,86,66,1
3297,92,51,94,82,86,68,1
3298,92,51,94,83,86,68,1
3299,92,51,94,83,86,67,1
3300,92,53,95,83,86,67,1
3301,92,51,93,82,86,68,1
3302,92,51,93,83,85,67,1
3303,92,51,95,83,85,68,1
3304,92,51,93,82,85,68,1
3305,92,51,94,83,86,68,1
3306,92,51,94,83,86,68,1
3307,92,49,94,83,86,68,1
3308,92,52,95,85,86,68,1
3309,92,52,95,84,86,68,1
3310,92,53,95,84,86,68,1
3311,93,51,95,83,85,67,1
3312,92,51,94,82,86,68,1
3313,92,49,95,83,86,68,1
3314,92,52,95,85,86,68,1
3315,92,50,95,83,86,68,1
3316,92,51,94,82,86,68,1
3317,92,51,94,88,89,70,1
3318,92,52,94,83,86,70,1
3319,92,50,96,83,85,71,1
3320,92,50,94,84,85,68,1
3321,92,50,95,82,86,67,1
3322,92,50,94,82,82,69,1
3323,92,51,94,82,86,68,1
3324,92,49,95,84,86,69,1
3325,92,50,94,82,85,68,1
3326,92,50,94,83,85,68,1
3327,92,50,95,82,86,68,1
3328,93,50,94,83,86,67,1
3329,93,51,95,82,85,68,1
3330,93,50,94,82,86,68,1
3331,92,50,95,83,86,68,1
3332,92,50,95,82,86,68,1
3333,92,50,95,82,86,68,1
3334,92,50,94,83,86,68,1
3335,92,50,95,82,86,67,1
3336,92,50,95,82,86,68,1
3337,92,50,94,82,85,68,1
3338,92,49,94,81,86,69,1
3339,92,51,96,82,86,67,1
3340,93,51,94,83,84,68,1
3341,92,50,94,82,86,68,1
3342,92,49,95,83,86,69,1
3343,94,49,95,81,86,69,1
3344,92,50,94,82,86,68,1
3345,93,51,95,82,86,67,1
3346,92,50,95,81,86,68,1
3347,92,50,94,82,86,68,1
3348,92,50,95,84,86,68,1
3349,92,51,96,82,86,67,1
3350,92,51,95,85,86,68,1
3351,92,50,95,82,86,68,1
3352,92,51,96,82,87,67,1
3353,92,51,95,83,85,68,1
3354,92,50,94,82,86,68,1
3355,92,52,94,82,85,69,1
3356,92,52,95,86,86,68,1
3357,92,50,95,82,86,66,1
3358,91,51,94,82,86,67,1
3359,92,51,95,83,88,67,1
3360,92,51,95,82,86,66,1
3361,92,50,95,82,85,68,1
3362,92,51,93,82,85,68,1
3363,92,52,94,84,86,68,1
3364,92,51,96,82,86,68,1
3365,92,50,95,86,85,68,1
3366,92,49,95,83,86,70,1
3367,92,51,94,83,86,68,1
3368,92,50,94,82,86,68,1
3369,92,51,95,81,86,68,1
3370,93,51,97,83,87,67,1
3371,92,50,95,82,86,68,1
3372,92,51,96,83,88,67,1
3373,92,50,97,81,86,68,1
3374,92,50,95,82,86,68,1
3375,92,51,94,83,87,68,1
3376,92,51,95,83,87,67,1
3377,93,51,95,83,86,69,1
3378,92,52,94,85,86,68,1
3379,92,50,94,82,91,68,1
3380,92,51,94,83,86,68,1
3381,92,50,93,83,87,68,1
3382,92,51,94,82,86,68,1
3383,91,52,95,82,86,68,1
3384,92,52,94,82,85,68,1
3385,92,51,93,83,85,68,1
3386,92,50,94,83,86,68,1
3387,93,53,95,83,86,68,1
3388,92,50,95,82,85,67,1
3389,93,51,94,83,86,68,1
3390,92,50,94,82,86,68,1
3391,92,51,95,82,88,70,1
3392,92,51,94,83,86,68,1
3393,92,50,94,83,86,68,1
3394,92,50,94,83,84,68,1
3395,92,51,95,84,86,69,1
3396,92,50,94,82,86,68,1
3397,92,51,95,82,85,68,1
3398,92,50,95,83,86,68,1
3399,92,51,95,83,86,68,1
3400,93,51,94,82,86,68,1
3401,92,51,93,82,86,68,1
3402,92,50,95,84,86,70,1
3403,92,51,94,84,86,70,1
3404,92,50,95,83,85,68,1
3405,92,51,95,82,85,68,1
3406,92,51,95,83,86,68,1
3407,92,51,95,84,86,70,1
3408,92,50,94,82,85,68,1
3409,94,53,96,84,85,68,1
3410,92,50,94,83,85,68,1
3411,92,51,95,86,85,68,1
3412,92,51,94,82,85,68,1
3413,92,50,94,82,85,68,1
3414,92,50,94,83,86,68,1
3415,92,51,94,83,84,68,1
3416,92,50,94,83,86,68,1
3417,92,50,93,83,84,68,1
3418,92,51,94,84,86,69,1
3419,93,50,94,82,86,68,1
3420,92,50,95,83,85,68,1
3421,92,49,95,83,86,69,1
3422,92,50,95,82,86,68,1
3423,93,51,95,81,85,68,1
3424,92,49,98,81,86,68,1
3425,92,49,97,83,86,68,1
3426,92,50,94,83,86,69,1
3427,92,49,94,83,85,69,1
3428,92,49,94,82,86,69,1
3429,93,51,96,83,86,68,1
3430,92,50,94,86,85,67,1
3431,92,50,94,81,86,68,1
3432,92,51,96,83,88,67,1
3433,94,50,94,82,85,68,1
3434,92,50,95,82,86,68,1
3435,92,51,95,83,86,68,1
3436,92,52,94,83,86,67,1
3437,92,51,93,81,86,68,1
3438,92,51,95,83,86,68,1
3439,93,50,94,83,86,68,1
3440,94,50,94,82,85,67,1
3441,92,51,94,84,86,70,1
3442,92,50,96,82,87,67,1
3443,92,51,95,83,86,67,1
3444,92,50,96,82,85,68,1
3445,92,51,95,83,87,68,1
3446,92,50,95,83,86,68,1
3447,93,49,94,83,87,67,1
3448,92,50,95,81,86,68,1
3449,92,50,94,82,86,68,1
3450,92,50,95,82,86,68,1
3451,92,50,95,82,86,68,1
3452,92,50,98,82,86,68,1
3453,93,50,95,82,86,67,1
3454,92,50,94,81,86,68,1
3455,92,50,95,82,86,68,1
3456,92,49,94,82,86,68,1
3457,92,51,96,82,88,68,1
3458,92,50,94,82,86,68,1
3459,92,51,95,82,86,68,1
3460,92,50,95,83,86,67,1
3461,92,51,95,82,86,68,1
3462,92,50,94,82,86,68,1
3463,92,50,95,82,86,68,1
3464,92,50,94,82,87,68,1
3465,92,51,94,83,86,68,1
3466,92,51,93,82,85,72,1
3467,92,50,93,83,85,68,1
3468,92,50,95,82,85,68,1
3469,92,51,93,82,86,68,1
3470,92,50,94,83,84,68,1
3471,92,50,94,80,87,67,1
3472,92,53,94,83,86,68,1
3473,92,50,95,82,86,67,1
3474,92,51,94,82,86,68,1
3475,92,52,95,84,86,69,1
3476,92,51,95,82,85,68,1
3477,92,50,95,82,85,68,1
3478,92,51,94,83,85,71,1
3479,92,51,94,81,86,68,1
3480,92,50,94,86,86,71,1
3481,92,49,95,84,90,70,1
3482,92,50,95,83,85,68,1
3483,92,51,94,83,86,68,1
3484,93,50,94,83,86,67,1
3485,92,50,95,82,86,68,1
3486,92,50,94,83,86,70,1
3487,92,50,94,82,85,68,1
3488,93,51,94,82,86,68,1
3489,92,49,94,82,86,72,1
3490,92,50,94,82,86,68,1
3491,91,50,95,82,86,67,1
3492,92,49,94,81,86,67,1
3493,92,50,94,83,86,68,1
3494,92,50,95,81,86,68,1
3495,92,50,95,82,88,67,1
3496,92,51,95,81,86,68,1
3497,92,51,93,82,85,68,1
3498,92,51,95,82,86,68,1
3499,92,50,94,86,86,67,1
3500,92,50,94,82,86,67,1
3501,92,50,94,82,85,68,1
3502,92,51,94,85,86,68,1
3503,92,51,94,84,85,68,1
3504,92,50,95,83,86,70,1
3505,92,50,94,82,85,68,1
3506,92,50,95,84,86,68,1
3507,92,49,94,81,85,68,1
3508,92,50,95,82,86,68,1
3509,93,50,96,82,86,67,1
3510,93,51,97,83,86,67,1
3511,93,50,97,82,86,67,1
3512,92,50,94,81,86,68,1
3513,92,51,94,81,86,68,1
3514,92,50,94,82,86,66,1
3515,92,50,94,82,86,68,1
3516,92,50,95,86,86,68,1
3517,92,50,94,82,86,66,1
3518,93,50,97,83,86,67,1
3519,92,50,94,81,86,68,1
3520,92,50,94,81,87,68,1
3521,92,50,95,81,86,68,1
3522,92,50,95,82,86,68,1
3523,92,50,96,83,88,67,1
3524,92,51,99,81,86,68,1
3525,92,50,94,84,86,72,1
3526,92,51,94,82,87,67,1
3527,91,51,95,83,86,68,1
3528,92,50,94,82,85,68,1
3529,91,51,94,82,86,68,1
3530,93,50,94,83,85,68,1
3531,92,51,94,82,86,68,1
3532,92,51,93,82,86,68,1
3533,92,51,93,82,85,68,1
3534,92,50,93,82,86,68,1
3535,92,50,94,82,85,68,1
3536,92,52,94,84,83,67,1
3537,92,50,93,82,85,68,1
3538,92,50,93,82,85,67,1
3539,92,51,94,83,86,68,1
3540,92,50,94,83,86,68,1
3541,92,53,94,84,86,68,1
3542,92,52,95,84,86,68,1
3543,92,50,94,82,86,68,1
3544,94,51,93,83,85,68,1
3545,92,51,94,82,86,68,1
3546,92,50,94,82,86,67,1
3547,92,50,94,82,87,68,1
3548,92,53,94,84,86,66,1
3549,92,50,95,83,87,67,1
3550,92,51,94,83,87,67,1
3551,92,50,95,83,88,67,1
3552,91,50,95,82,86,68,1
3553,91,51,94,83,86,68,1
3554,92,50,94,82,86,68,1
3555,92,50,94,83,87,68,1
3556,92,51,95,83,87,68,1
3557,92,50,95,83,86,67,1
3558,92,50,95,83,86,68,1
3559,92,50,93,83,86,68,1
3560,92,51,94,82,87,68,1
3561,92,52,94,82,86,68,1
3562,92,50,94,82,86,68,1
3563,92,50,94,82,85,68,1
3564,92,53,95,83,86,68,1
3565,92,50,93,82,85,68,1
3566,92,51,95,84,86,69,1
3567,94,50,96,82,84,68,1
3568,92,50,95,82,88,67,1
3569,92,49,95,83,86,68,1
3570,93,51,95,82,86,68,1
3571,92,48,94,82,86,68,1
3572,92,51,94,83,86,68,1
3573,92,50,96,82,87,67,1
3574,92,51,93,82,85,68,1
3575,92,50,94,83,88,67,1
3576,92,52,94,81,86,68,1
3577,91,51,94,82,86,68,1
3578,92,50,93,82,86,68,1
3579,92,53,94,82,86,67,1
3580,93,51,95,82,85,68,1
3581,92,50,94,82,86,68,1
3582,92,50,94,83,86,68,1
3583,92,50,94,83,86,68,1
3584,92,52,94,83,85,68,1
3585,92,53,94,82,86,68,1
3586,92,50,93,82,89,68,1
3587,92,50,93,82,86,67,1
3588,92,50,93,82,85,67,1
3589,92,50,93,83,85,68,1
3590,92,50,93,82,85,68,1
3591,92,50,93,77,85,67,1
3592,92,51,94,82,85,68,1
